PERIOD,REPORTER,PARTNER,PRODUCT,FLOW,INDICATORS,Value
2018,Romania,ES,Fresh plums(1998-2500),IMPORT,VALUE_IN_EUROS,9754.0
2018,Romania,ES,Fresh plums(1998-2500),IMPORT,QUANTITY_IN_100KG,39.0
2019,Romania,ES,Fresh plums(1998-2500),IMPORT,VALUE_IN_EUROS,22254.0
2019,Romania,ES,Fresh plums(1998-2500),IMPORT,QUANTITY_IN_100KG,102.0
2018,Romania,ES,Fresh raspberries(1988-2500),IMPORT,VALUE_IN_EUROS,441233.0
2018,Romania,ES,Fresh raspberries(1988-2500),IMPORT,QUANTITY_IN_100KG,650.0
2019,Romania,ES,Fresh raspberries(1988-2500),IMPORT,VALUE_IN_EUROS,648249.0
2019,Romania,ES,Fresh raspberries(1988-2500),IMPORT,QUANTITY_IN_100KG,1158.0
2018,Romania,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),IMPORT,VALUE_IN_EUROS,35668.0
2018,Romania,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),IMPORT,QUANTITY_IN_100KG,17.0
2019,Romania,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),IMPORT,VALUE_IN_EUROS,236.0
2019,Romania,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),IMPORT,QUANTITY_IN_100KG,0.0
2018,Romania,ES,Fresh strawberries(2000-2500),IMPORT,VALUE_IN_EUROS,83741.0
2018,Romania,ES,Fresh strawberries(2000-2500),IMPORT,QUANTITY_IN_100KG,448.0
2019,Romania,ES,Fresh strawberries(2000-2500),IMPORT,VALUE_IN_EUROS,247247.0
2019,Romania,ES,Fresh strawberries(2000-2500),IMPORT,QUANTITY_IN_100KG,1090.0
2018,Romania,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),IMPORT,VALUE_IN_EUROS,768715.0
2018,Romania,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),IMPORT,QUANTITY_IN_100KG,11022.0
2019,Romania,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),IMPORT,VALUE_IN_EUROS,1125408.0
2019,Romania,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),IMPORT,QUANTITY_IN_100KG,16069.0
2018,Romania,ES,Fresh table grapes(1998-2500),IMPORT,VALUE_IN_EUROS,1074822.0
2018,Romania,ES,Fresh table grapes(1998-2500),IMPORT,QUANTITY_IN_100KG,7012.0
2019,Romania,ES,Fresh table grapes(1998-2500),IMPORT,VALUE_IN_EUROS,1898532.0
2019,Romania,ES,Fresh table grapes(1998-2500),IMPORT,QUANTITY_IN_100KG,13050.0
2018,Romania,ES,Fresh watermelons(1996-2500),IMPORT,VALUE_IN_EUROS,393485.0
2018,Romania,ES,Fresh watermelons(1996-2500),IMPORT,QUANTITY_IN_100KG,6137.0
2019,Romania,ES,Fresh watermelons(1996-2500),IMPORT,VALUE_IN_EUROS,375729.0
2019,Romania,ES,Fresh watermelons(1996-2500),IMPORT,QUANTITY_IN_100KG,6937.0
2018,Romania,ES,Fresh white oranges(2017-2500),IMPORT,VALUE_IN_EUROS,10781.0
2018,Romania,ES,Fresh white oranges(2017-2500),IMPORT,QUANTITY_IN_100KG,156.0
2019,Romania,ES,Fresh white oranges(2017-2500),IMPORT,VALUE_IN_EUROS,3211.0
2019,Romania,ES,Fresh white oranges(2017-2500),IMPORT,QUANTITY_IN_100KG,39.0
2018,Romania,ES,"Garlic, fresh or chilled(1988-2500)",IMPORT,VALUE_IN_EUROS,1086438.0
2018,Romania,ES,"Garlic, fresh or chilled(1988-2500)",IMPORT,QUANTITY_IN_100KG,7998.0
2019,Romania,ES,"Garlic, fresh or chilled(1988-2500)",IMPORT,VALUE_IN_EUROS,1015970.0
2019,Romania,ES,"Garlic, fresh or chilled(1988-2500)",IMPORT,QUANTITY_IN_100KG,6514.0
2018,Romania,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",IMPORT,VALUE_IN_EUROS,204738.0
2018,Romania,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",IMPORT,QUANTITY_IN_100KG,5246.0
2019,Romania,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",IMPORT,VALUE_IN_EUROS,190030.0
2019,Romania,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",IMPORT,QUANTITY_IN_100KG,2949.0
2018,Romania,ES,"Plantains, fresh(2012-2500)",IMPORT,VALUE_IN_EUROS,428606.0
2018,Romania,ES,"Plantains, fresh(2012-2500)",IMPORT,QUANTITY_IN_100KG,5529.0
2019,Romania,ES,"Plantains, fresh(2012-2500)",IMPORT,VALUE_IN_EUROS,92385.0
2019,Romania,ES,"Plantains, fresh(2012-2500)",IMPORT,QUANTITY_IN_100KG,1441.0
2018,Romania,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",IMPORT,VALUE_IN_EUROS,70364.0
2018,Romania,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",IMPORT,QUANTITY_IN_100KG,812.0
2019,Romania,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",IMPORT,VALUE_IN_EUROS,208518.0
2019,Romania,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",IMPORT,QUANTITY_IN_100KG,2562.0
2018,Romania,ES,"Shallots, fresh or chilled(1988-2500)",IMPORT,VALUE_IN_EUROS,1.0
2018,Romania,ES,"Shallots, fresh or chilled(1988-2500)",IMPORT,QUANTITY_IN_100KG,0.0
2019,Romania,ES,"Shallots, fresh or chilled(1988-2500)",IMPORT,VALUE_IN_EUROS,41435.0
2019,Romania,ES,"Shallots, fresh or chilled(1988-2500)",IMPORT,QUANTITY_IN_100KG,641.0
2018,Romania,ES,Sultanas(2005-2500),IMPORT,VALUE_IN_EUROS,6873.0
2018,Romania,ES,Sultanas(2005-2500),IMPORT,QUANTITY_IN_100KG,20.0
2019,Romania,ES,Sultanas(2005-2500),IMPORT,VALUE_IN_EUROS,45.0
2019,Romania,ES,Sultanas(2005-2500),IMPORT,QUANTITY_IN_100KG,0.0
2018,Romania,ES,"Tomatoes, fresh or chilled(1998-2500)",IMPORT,VALUE_IN_EUROS,8059003.0
2018,Romania,ES,"Tomatoes, fresh or chilled(1998-2500)",IMPORT,QUANTITY_IN_100KG,67135.0
2019,Romania,ES,"Tomatoes, fresh or chilled(1998-2500)",IMPORT,VALUE_IN_EUROS,12887725.0
2019,Romania,ES,"Tomatoes, fresh or chilled(1998-2500)",IMPORT,QUANTITY_IN_100KG,93956.0
2018,Romania,ES,"White and red cabbages, fresh or chilled(1988-2500)",IMPORT,VALUE_IN_EUROS,809266.0
2018,Romania,ES,"White and red cabbages, fresh or chilled(1988-2500)",IMPORT,QUANTITY_IN_100KG,13215.0
2019,Romania,ES,"White and red cabbages, fresh or chilled(1988-2500)",IMPORT,VALUE_IN_EUROS,1106246.0
2019,Romania,ES,"White and red cabbages, fresh or chilled(1988-2500)",IMPORT,QUANTITY_IN_100KG,19648.0
2018,Slovakia,ES,"Brussels sprouts, fresh or chilled(1988-2500)",IMPORT,VALUE_IN_EUROS,1195.0
2018,Slovakia,ES,"Brussels sprouts, fresh or chilled(1988-2500)",IMPORT,QUANTITY_IN_100KG,14.0
2019,Slovakia,ES,"Brussels sprouts, fresh or chilled(1988-2500)",IMPORT,VALUE_IN_EUROS,825.0
2019,Slovakia,ES,"Brussels sprouts, fresh or chilled(1988-2500)",IMPORT,QUANTITY_IN_100KG,1.0
2018,Slovakia,ES,"Cucumbers, fresh or chilled(1998-2500)",IMPORT,VALUE_IN_EUROS,2796244.0
2018,Slovakia,ES,"Cucumbers, fresh or chilled(1998-2500)",IMPORT,QUANTITY_IN_100KG,27455.0
2019,Slovakia,ES,"Cucumbers, fresh or chilled(1998-2500)",IMPORT,VALUE_IN_EUROS,4128714.0
2019,Slovakia,ES,"Cucumbers, fresh or chilled(1998-2500)",IMPORT,QUANTITY_IN_100KG,42731.0
2019,Slovakia,ES,Dried grapes (excl. currants and sultanas)(2005-2500),IMPORT,VALUE_IN_EUROS,6830.0
2019,Slovakia,ES,Dried grapes (excl. currants and sultanas)(2005-2500),IMPORT,QUANTITY_IN_100KG,30.0
2019,Slovakia,ES,"Dried peaches, incl. nectarines(1988-2500)",IMPORT,VALUE_IN_EUROS,667.0
2019,Slovakia,ES,"Dried peaches, incl. nectarines(1988-2500)",IMPORT,QUANTITY_IN_100KG,6.0
2018,Slovakia,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",IMPORT,VALUE_IN_EUROS,117973.0
2018,Slovakia,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",IMPORT,QUANTITY_IN_100KG,829.0
2019,Slovakia,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",IMPORT,VALUE_IN_EUROS,116407.0
2019,Slovakia,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",IMPORT,QUANTITY_IN_100KG,586.0
2018,Slovakia,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),IMPORT,VALUE_IN_EUROS,285413.0
2018,Slovakia,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),IMPORT,QUANTITY_IN_100KG,1733.0
2019,Slovakia,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),IMPORT,VALUE_IN_EUROS,736807.0
2019,Slovakia,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),IMPORT,QUANTITY_IN_100KG,5529.0
2018,Slovakia,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",IMPORT,VALUE_IN_EUROS,7658.0
2018,Slovakia,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",IMPORT,QUANTITY_IN_100KG,9.0
2019,Slovakia,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",IMPORT,VALUE_IN_EUROS,26688.0
2019,Slovakia,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",IMPORT,QUANTITY_IN_100KG,22.0
2018,Slovakia,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,VALUE_IN_EUROS,1444.0
2018,Slovakia,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,QUANTITY_IN_100KG,12.0
2019,Slovakia,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,VALUE_IN_EUROS,1746.0
2019,Slovakia,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,QUANTITY_IN_100KG,15.0
2018,Slovakia,ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,VALUE_IN_EUROS,502621.0
2018,Slovakia,ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,QUANTITY_IN_100KG,5944.0
2019,Slovakia,ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,VALUE_IN_EUROS,709780.0
2019,Slovakia,ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,QUANTITY_IN_100KG,8126.0
2018,Slovakia,ES,Fresh navel oranges(2017-2500),IMPORT,VALUE_IN_EUROS,2782703.0
2018,Slovakia,ES,Fresh navel oranges(2017-2500),IMPORT,QUANTITY_IN_100KG,30498.0
2019,Slovakia,ES,Fresh navel oranges(2017-2500),IMPORT,VALUE_IN_EUROS,3571280.0
2019,Slovakia,ES,Fresh navel oranges(2017-2500),IMPORT,QUANTITY_IN_100KG,41138.0
2018,Slovakia,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,VALUE_IN_EUROS,1290104.0
2018,Slovakia,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,QUANTITY_IN_100KG,12054.0
2019,Slovakia,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,VALUE_IN_EUROS,2440509.0
2019,Slovakia,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,QUANTITY_IN_100KG,24892.0
2019,Slovakia,ES,Fresh or chilled asparagus(1988-2500),IMPORT,VALUE_IN_EUROS,28586.0
2019,Slovakia,ES,Fresh or chilled asparagus(1988-2500),IMPORT,QUANTITY_IN_100KG,70.0
2018,Slovakia,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,VALUE_IN_EUROS,193625.0
2018,Slovakia,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,QUANTITY_IN_100KG,1772.0
2019,Slovakia,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,VALUE_IN_EUROS,375414.0
2019,Slovakia,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,QUANTITY_IN_100KG,3441.0
2018,Slovakia,ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,VALUE_IN_EUROS,763725.0
2018,Slovakia,ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,QUANTITY_IN_100KG,6159.0
2019,Slovakia,ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,VALUE_IN_EUROS,1127659.0
2019,Slovakia,ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,QUANTITY_IN_100KG,9880.0
2018,Slovakia,ES,Fresh or chilled capers(2012-2500),IMPORT,VALUE_IN_EUROS,1751.0
2018,Slovakia,ES,Fresh or chilled capers(2012-2500),IMPORT,QUANTITY_IN_100KG,7.0
2019,Slovakia,ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,VALUE_IN_EUROS,6409.0
2019,Slovakia,ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,QUANTITY_IN_100KG,72.0
2018,Slovakia,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,VALUE_IN_EUROS,907498.0
2018,Slovakia,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,QUANTITY_IN_100KG,10475.0
2019,Slovakia,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,VALUE_IN_EUROS,1168697.0
2019,Slovakia,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,QUANTITY_IN_100KG,10588.0
2018,Slovakia,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,VALUE_IN_EUROS,12069.0
2018,Slovakia,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,QUANTITY_IN_100KG,191.0
2019,Slovakia,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,VALUE_IN_EUROS,71718.0
2019,Slovakia,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,QUANTITY_IN_100KG,638.0
2018,Slovakia,ES,Fresh or chilled courgettes(2012-2500),IMPORT,VALUE_IN_EUROS,427862.0
2018,Slovakia,ES,Fresh or chilled courgettes(2012-2500),IMPORT,QUANTITY_IN_100KG,3697.0
2019,Slovakia,ES,Fresh or chilled courgettes(2012-2500),IMPORT,VALUE_IN_EUROS,1181116.0
2019,Slovakia,ES,Fresh or chilled courgettes(2012-2500),IMPORT,QUANTITY_IN_100KG,11172.0
2018,Slovakia,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",IMPORT,VALUE_IN_EUROS,155.0
2018,Slovakia,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",IMPORT,QUANTITY_IN_100KG,0.0
2018,Slovakia,ES,Fresh or chilled fennel(2012-2500),IMPORT,VALUE_IN_EUROS,412.0
2018,Slovakia,ES,Fresh or chilled fennel(2012-2500),IMPORT,QUANTITY_IN_100KG,2.0
2018,Slovakia,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,VALUE_IN_EUROS,100248.0
2018,Slovakia,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,QUANTITY_IN_100KG,606.0
2019,Slovakia,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,VALUE_IN_EUROS,152080.0
2019,Slovakia,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,QUANTITY_IN_100KG,1148.0
2018,Slovakia,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,VALUE_IN_EUROS,1703380.0
2018,Slovakia,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,QUANTITY_IN_100KG,11074.0
2019,Slovakia,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,VALUE_IN_EUROS,2115337.0
2019,Slovakia,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,QUANTITY_IN_100KG,15917.0
2018,Slovakia,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,VALUE_IN_EUROS,80395.0
2018,Slovakia,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,QUANTITY_IN_100KG,1478.0
2019,Slovakia,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,VALUE_IN_EUROS,53061.0
2019,Slovakia,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,QUANTITY_IN_100KG,962.0
2019,Slovakia,ES,Fresh or chilled olives for oil production(2012-2500),IMPORT,VALUE_IN_EUROS,6.0
2019,Slovakia,ES,Fresh or chilled olives for oil production(2012-2500),IMPORT,QUANTITY_IN_100KG,6.0
2018,Slovakia,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",IMPORT,VALUE_IN_EUROS,433.0
2018,Slovakia,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",IMPORT,QUANTITY_IN_100KG,0.0
2019,Slovakia,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",IMPORT,VALUE_IN_EUROS,51.0
2019,Slovakia,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",IMPORT,QUANTITY_IN_100KG,0.0
2018,Slovakia,ES,Fresh or chilled sweet peppers(1988-2500),IMPORT,VALUE_IN_EUROS,5020334.0
2018,Slovakia,ES,Fresh or chilled sweet peppers(1988-2500),IMPORT,QUANTITY_IN_100KG,36288.0
2019,Slovakia,ES,Fresh or chilled sweet peppers(1988-2500),IMPORT,VALUE_IN_EUROS,7030534.0
2019,Slovakia,ES,Fresh or chilled sweet peppers(1988-2500),IMPORT,QUANTITY_IN_100KG,49697.0
2019,Slovakia,ES,Fresh or chilled sweetcorn(2012-2500),IMPORT,VALUE_IN_EUROS,1080.0
2019,Slovakia,ES,Fresh or chilled sweetcorn(2012-2500),IMPORT,QUANTITY_IN_100KG,23.0
2018,Slovakia,ES,Fresh or chilled truffles(2007-2500),IMPORT,VALUE_IN_EUROS,119.0
2018,Slovakia,ES,Fresh or chilled truffles(2007-2500),IMPORT,QUANTITY_IN_100KG,0.0
2018,Slovakia,ES,Fresh or dried avocados(2000-2500),IMPORT,VALUE_IN_EUROS,40529.0
2018,Slovakia,ES,Fresh or dried avocados(2000-2500),IMPORT,QUANTITY_IN_100KG,97.0
2019,Slovakia,ES,Fresh or dried avocados(2000-2500),IMPORT,VALUE_IN_EUROS,351635.0
2019,Slovakia,ES,Fresh or dried avocados(2000-2500),IMPORT,QUANTITY_IN_100KG,1230.0
2018,Slovakia,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",IMPORT,VALUE_IN_EUROS,219670.0
2018,Slovakia,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",IMPORT,QUANTITY_IN_100KG,586.0
2019,Slovakia,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",IMPORT,VALUE_IN_EUROS,246103.0
2019,Slovakia,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",IMPORT,QUANTITY_IN_100KG,1950.0
2018,Slovakia,ES,Fresh or dried clementines incl. monreales(2017-2500),IMPORT,VALUE_IN_EUROS,233361.0
2018,Slovakia,ES,Fresh or dried clementines incl. monreales(2017-2500),IMPORT,QUANTITY_IN_100KG,4539.0
2019,Slovakia,ES,Fresh or dried clementines incl. monreales(2017-2500),IMPORT,VALUE_IN_EUROS,1420471.0
2019,Slovakia,ES,Fresh or dried clementines incl. monreales(2017-2500),IMPORT,QUANTITY_IN_100KG,15534.0
2018,Slovakia,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),IMPORT,VALUE_IN_EUROS,158766.0
2018,Slovakia,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),IMPORT,QUANTITY_IN_100KG,1369.0
2019,Slovakia,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),IMPORT,VALUE_IN_EUROS,317428.0
2019,Slovakia,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),IMPORT,QUANTITY_IN_100KG,3722.0
2018,Slovakia,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",IMPORT,VALUE_IN_EUROS,7486.0
2018,Slovakia,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",IMPORT,QUANTITY_IN_100KG,38.0
2019,Slovakia,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",IMPORT,VALUE_IN_EUROS,122241.0
2019,Slovakia,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",IMPORT,QUANTITY_IN_100KG,848.0
2018,Slovakia,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",IMPORT,VALUE_IN_EUROS,3981492.0
2018,Slovakia,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",IMPORT,QUANTITY_IN_100KG,33939.0
2019,Slovakia,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",IMPORT,VALUE_IN_EUROS,7993506.0
2019,Slovakia,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",IMPORT,QUANTITY_IN_100KG,73299.0
2018,Slovakia,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",IMPORT,VALUE_IN_EUROS,2781.0
2018,Slovakia,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",IMPORT,QUANTITY_IN_100KG,19.0
2019,Slovakia,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",IMPORT,VALUE_IN_EUROS,21.0
2019,Slovakia,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",IMPORT,QUANTITY_IN_100KG,0.0
2018,Slovakia,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),IMPORT,VALUE_IN_EUROS,3995697.0
2018,Slovakia,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),IMPORT,QUANTITY_IN_100KG,46156.0
2019,Slovakia,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),IMPORT,VALUE_IN_EUROS,5696085.0
2019,Slovakia,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),IMPORT,QUANTITY_IN_100KG,61676.0
2019,Slovakia,ES,Fresh or dried pineapples(1988-2500),IMPORT,VALUE_IN_EUROS,21860.0
2019,Slovakia,ES,Fresh or dried pineapples(1988-2500),IMPORT,QUANTITY_IN_100KG,94.0
2018,Slovakia,ES,Fresh or dried satsumas(2017-2500),IMPORT,VALUE_IN_EUROS,3994154.0
2018,Slovakia,ES,Fresh or dried satsumas(2017-2500),IMPORT,QUANTITY_IN_100KG,40739.0
