PERIOD,REPORTER,PARTNER,PRODUCT,FLOW,INDICATORS,Value
2018,Portugal,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",EXPORT,VALUE_IN_EUROS,47715.0
2018,Portugal,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",EXPORT,QUANTITY_IN_100KG,791.0
2019,Portugal,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",EXPORT,VALUE_IN_EUROS,9547.0
2019,Portugal,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",EXPORT,QUANTITY_IN_100KG,190.0
2018,Portugal,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",EXPORT,VALUE_IN_EUROS,215868.0
2018,Portugal,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",EXPORT,QUANTITY_IN_100KG,1682.0
2019,Portugal,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",EXPORT,VALUE_IN_EUROS,502338.0
2019,Portugal,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",EXPORT,QUANTITY_IN_100KG,3054.0
2018,Portugal,ES,Fresh or chilled cabbage lettuce(2000-2500),EXPORT,VALUE_IN_EUROS,2232700.0
2018,Portugal,ES,Fresh or chilled cabbage lettuce(2000-2500),EXPORT,QUANTITY_IN_100KG,20368.0
2019,Portugal,ES,Fresh or chilled cabbage lettuce(2000-2500),EXPORT,VALUE_IN_EUROS,2027365.0
2019,Portugal,ES,Fresh or chilled cabbage lettuce(2000-2500),EXPORT,QUANTITY_IN_100KG,18892.0
2018,Portugal,ES,Fresh or chilled carrots and turnips(1988-2500),EXPORT,VALUE_IN_EUROS,1098318.0
2018,Portugal,ES,Fresh or chilled carrots and turnips(1988-2500),EXPORT,QUANTITY_IN_100KG,29316.0
2019,Portugal,ES,Fresh or chilled carrots and turnips(1988-2500),EXPORT,VALUE_IN_EUROS,1384788.0
2019,Portugal,ES,Fresh or chilled carrots and turnips(1988-2500),EXPORT,QUANTITY_IN_100KG,47066.0
2018,Portugal,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),EXPORT,VALUE_IN_EUROS,73555.0
2018,Portugal,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),EXPORT,QUANTITY_IN_100KG,1362.0
2019,Portugal,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),EXPORT,VALUE_IN_EUROS,277159.0
2019,Portugal,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),EXPORT,QUANTITY_IN_100KG,3872.0
2018,Portugal,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),EXPORT,VALUE_IN_EUROS,273.0
2018,Portugal,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),EXPORT,QUANTITY_IN_100KG,5.0
2019,Portugal,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),EXPORT,VALUE_IN_EUROS,520.0
2019,Portugal,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),EXPORT,QUANTITY_IN_100KG,8.0
2019,Portugal,ES,Fresh or chilled chanterelles(2002-2500),EXPORT,VALUE_IN_EUROS,44.0
2019,Portugal,ES,Fresh or chilled chanterelles(2002-2500),EXPORT,QUANTITY_IN_100KG,0.0
2018,Portugal,ES,Fresh or chilled chicory (excl. witloof chicory)(1988-2500),EXPORT,VALUE_IN_EUROS,16.0
2018,Portugal,ES,Fresh or chilled chicory (excl. witloof chicory)(1988-2500),EXPORT,QUANTITY_IN_100KG,0.0
2019,Portugal,ES,Fresh or chilled chicory (excl. witloof chicory)(1988-2500),EXPORT,VALUE_IN_EUROS,13.0
2019,Portugal,ES,Fresh or chilled chicory (excl. witloof chicory)(1988-2500),EXPORT,QUANTITY_IN_100KG,0.0
2018,Portugal,ES,Fresh or chilled courgettes(2012-2500),EXPORT,VALUE_IN_EUROS,155307.0
2018,Portugal,ES,Fresh or chilled courgettes(2012-2500),EXPORT,QUANTITY_IN_100KG,4269.0
2019,Portugal,ES,Fresh or chilled courgettes(2012-2500),EXPORT,VALUE_IN_EUROS,442775.0
2019,Portugal,ES,Fresh or chilled courgettes(2012-2500),EXPORT,QUANTITY_IN_100KG,14157.0
2018,Portugal,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",EXPORT,VALUE_IN_EUROS,1269741.0
2018,Portugal,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",EXPORT,QUANTITY_IN_100KG,2420.0
2019,Portugal,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",EXPORT,VALUE_IN_EUROS,1142945.0
2019,Portugal,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",EXPORT,QUANTITY_IN_100KG,2161.0
2018,Portugal,ES,Fresh or chilled fennel(2012-2500),EXPORT,VALUE_IN_EUROS,35.0
2018,Portugal,ES,Fresh or chilled fennel(2012-2500),EXPORT,QUANTITY_IN_100KG,0.0
2019,Portugal,ES,Fresh or chilled fennel(2012-2500),EXPORT,VALUE_IN_EUROS,94.0
2019,Portugal,ES,Fresh or chilled fennel(2012-2500),EXPORT,QUANTITY_IN_100KG,1.0
2018,Portugal,ES,Fresh or chilled flap mushrooms(2002-2500),EXPORT,VALUE_IN_EUROS,223.0
2018,Portugal,ES,Fresh or chilled flap mushrooms(2002-2500),EXPORT,QUANTITY_IN_100KG,1.0
2019,Portugal,ES,Fresh or chilled flap mushrooms(2002-2500),EXPORT,VALUE_IN_EUROS,58.0
2019,Portugal,ES,Fresh or chilled flap mushrooms(2002-2500),EXPORT,QUANTITY_IN_100KG,1.0
2018,Portugal,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",EXPORT,VALUE_IN_EUROS,69504.0
2018,Portugal,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",EXPORT,QUANTITY_IN_100KG,673.0
2019,Portugal,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",EXPORT,VALUE_IN_EUROS,63064.0
2019,Portugal,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",EXPORT,QUANTITY_IN_100KG,498.0
2018,Portugal,ES,Fresh or chilled globe artichokes(2012-2500),EXPORT,VALUE_IN_EUROS,1162.0
2018,Portugal,ES,Fresh or chilled globe artichokes(2012-2500),EXPORT,QUANTITY_IN_100KG,24.0
2019,Portugal,ES,Fresh or chilled globe artichokes(2012-2500),EXPORT,VALUE_IN_EUROS,18.0
2019,Portugal,ES,Fresh or chilled globe artichokes(2012-2500),EXPORT,QUANTITY_IN_100KG,0.0
2018,Portugal,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",EXPORT,VALUE_IN_EUROS,104398.0
2018,Portugal,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",EXPORT,QUANTITY_IN_100KG,990.0
2019,Portugal,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",EXPORT,VALUE_IN_EUROS,150464.0
2019,Portugal,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",EXPORT,QUANTITY_IN_100KG,1339.0
2018,Portugal,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),EXPORT,VALUE_IN_EUROS,2786811.0
2018,Portugal,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),EXPORT,QUANTITY_IN_100KG,22120.0
2019,Portugal,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),EXPORT,VALUE_IN_EUROS,3608662.0
2019,Portugal,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),EXPORT,QUANTITY_IN_100KG,29702.0
2018,Portugal,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",EXPORT,VALUE_IN_EUROS,1355113.0
2018,Portugal,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",EXPORT,QUANTITY_IN_100KG,4947.0
2019,Portugal,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",EXPORT,VALUE_IN_EUROS,929798.0
2019,Portugal,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",EXPORT,QUANTITY_IN_100KG,2630.0
2018,Portugal,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),EXPORT,VALUE_IN_EUROS,15421.0
2018,Portugal,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),EXPORT,QUANTITY_IN_100KG,702.0
2019,Portugal,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),EXPORT,VALUE_IN_EUROS,33561.0
2019,Portugal,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),EXPORT,QUANTITY_IN_100KG,847.0
2018,Portugal,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),EXPORT,VALUE_IN_EUROS,16061120.0
2018,Portugal,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),EXPORT,QUANTITY_IN_100KG,240159.0
2019,Portugal,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),EXPORT,VALUE_IN_EUROS,11140569.0
2019,Portugal,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),EXPORT,QUANTITY_IN_100KG,165085.0
2018,Portugal,ES,Fresh or chilled olives for oil production(2012-2500),EXPORT,VALUE_IN_EUROS,9648901.0
2018,Portugal,ES,Fresh or chilled olives for oil production(2012-2500),EXPORT,QUANTITY_IN_100KG,217719.0
2019,Portugal,ES,Fresh or chilled olives for oil production(2012-2500),EXPORT,VALUE_IN_EUROS,9923082.0
2019,Portugal,ES,Fresh or chilled olives for oil production(2012-2500),EXPORT,QUANTITY_IN_100KG,217036.0
2018,Portugal,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",EXPORT,VALUE_IN_EUROS,10078.0
2018,Portugal,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",EXPORT,QUANTITY_IN_100KG,192.0
2019,Portugal,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",EXPORT,VALUE_IN_EUROS,9424.0
2019,Portugal,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",EXPORT,QUANTITY_IN_100KG,302.0
2018,Portugal,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",EXPORT,VALUE_IN_EUROS,375655.0
2018,Portugal,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",EXPORT,QUANTITY_IN_100KG,520.0
2019,Portugal,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",EXPORT,VALUE_IN_EUROS,397019.0
2019,Portugal,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",EXPORT,QUANTITY_IN_100KG,884.0
2018,Portugal,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,VALUE_IN_EUROS,428785.0
2018,Portugal,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,QUANTITY_IN_100KG,4472.0
2019,Portugal,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,VALUE_IN_EUROS,359169.0
2019,Portugal,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,QUANTITY_IN_100KG,2708.0
2018,Portugal,ES,Fresh or chilled sweetcorn(2012-2500),EXPORT,VALUE_IN_EUROS,1109204.0
2018,Portugal,ES,Fresh or chilled sweetcorn(2012-2500),EXPORT,QUANTITY_IN_100KG,18516.0
2019,Portugal,ES,Fresh or chilled sweetcorn(2012-2500),EXPORT,VALUE_IN_EUROS,985761.0
2019,Portugal,ES,Fresh or chilled sweetcorn(2012-2500),EXPORT,QUANTITY_IN_100KG,10382.0
2018,Portugal,ES,Fresh or chilled truffles(2007-2500),EXPORT,VALUE_IN_EUROS,1038.0
2018,Portugal,ES,Fresh or chilled truffles(2007-2500),EXPORT,QUANTITY_IN_100KG,2.0
2018,Portugal,ES,Fresh or chilled witloof chicory(1988-2500),EXPORT,VALUE_IN_EUROS,636.0
2018,Portugal,ES,Fresh or chilled witloof chicory(1988-2500),EXPORT,QUANTITY_IN_100KG,7.0
2019,Portugal,ES,Fresh or chilled witloof chicory(1988-2500),EXPORT,VALUE_IN_EUROS,9.0
2019,Portugal,ES,Fresh or chilled witloof chicory(1988-2500),EXPORT,QUANTITY_IN_100KG,0.0
2018,Portugal,ES,Fresh or dried avocados(2000-2500),EXPORT,VALUE_IN_EUROS,2486448.0
2018,Portugal,ES,Fresh or dried avocados(2000-2500),EXPORT,QUANTITY_IN_100KG,10725.0
2019,Portugal,ES,Fresh or dried avocados(2000-2500),EXPORT,VALUE_IN_EUROS,8449620.0
2019,Portugal,ES,Fresh or dried avocados(2000-2500),EXPORT,QUANTITY_IN_100KG,43018.0
2018,Portugal,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",EXPORT,VALUE_IN_EUROS,22041.0
2018,Portugal,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",EXPORT,QUANTITY_IN_100KG,284.0
2019,Portugal,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",EXPORT,VALUE_IN_EUROS,8873.0
2019,Portugal,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",EXPORT,QUANTITY_IN_100KG,150.0
2018,Portugal,ES,Fresh or dried clementines incl. monreales(2017-2500),EXPORT,VALUE_IN_EUROS,1391638.0
2018,Portugal,ES,Fresh or dried clementines incl. monreales(2017-2500),EXPORT,QUANTITY_IN_100KG,21254.0
2019,Portugal,ES,Fresh or dried clementines incl. monreales(2017-2500),EXPORT,VALUE_IN_EUROS,1822026.0
2019,Portugal,ES,Fresh or dried clementines incl. monreales(2017-2500),EXPORT,QUANTITY_IN_100KG,18474.0
2018,Portugal,ES,Fresh or dried dates(1988-2500),EXPORT,VALUE_IN_EUROS,193.0
2018,Portugal,ES,Fresh or dried dates(1988-2500),EXPORT,QUANTITY_IN_100KG,0.0
2019,Portugal,ES,Fresh or dried dates(1988-2500),EXPORT,VALUE_IN_EUROS,81.0
2019,Portugal,ES,Fresh or dried dates(1988-2500),EXPORT,QUANTITY_IN_100KG,0.0
2018,Portugal,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),EXPORT,VALUE_IN_EUROS,5937135.0
2018,Portugal,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),EXPORT,QUANTITY_IN_100KG,71045.0
2019,Portugal,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),EXPORT,VALUE_IN_EUROS,4784320.0
2019,Portugal,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),EXPORT,QUANTITY_IN_100KG,50886.0
2018,Portugal,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,VALUE_IN_EUROS,8022378.0
2018,Portugal,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,QUANTITY_IN_100KG,42069.0
2019,Portugal,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,VALUE_IN_EUROS,7793390.0
2019,Portugal,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,QUANTITY_IN_100KG,41137.0
2018,Portugal,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,VALUE_IN_EUROS,12624533.0
2018,Portugal,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,QUANTITY_IN_100KG,125440.0
2019,Portugal,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,VALUE_IN_EUROS,12660163.0
2019,Portugal,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,QUANTITY_IN_100KG,134166.0
2018,Portugal,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",EXPORT,VALUE_IN_EUROS,220705.0
2018,Portugal,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",EXPORT,QUANTITY_IN_100KG,1838.0
2019,Portugal,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",EXPORT,VALUE_IN_EUROS,348840.0
2019,Portugal,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",EXPORT,QUANTITY_IN_100KG,2996.0
2018,Portugal,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),EXPORT,VALUE_IN_EUROS,4550195.0
2018,Portugal,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),EXPORT,QUANTITY_IN_100KG,38629.0
2019,Portugal,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),EXPORT,VALUE_IN_EUROS,3402916.0
2019,Portugal,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),EXPORT,QUANTITY_IN_100KG,29471.0
2018,Portugal,ES,Fresh or dried pineapples(1988-2500),EXPORT,VALUE_IN_EUROS,16253007.0
2018,Portugal,ES,Fresh or dried pineapples(1988-2500),EXPORT,QUANTITY_IN_100KG,243320.0
2019,Portugal,ES,Fresh or dried pineapples(1988-2500),EXPORT,VALUE_IN_EUROS,22576958.0
2019,Portugal,ES,Fresh or dried pineapples(1988-2500),EXPORT,QUANTITY_IN_100KG,329661.0
2018,Portugal,ES,Fresh or dried satsumas(2017-2500),EXPORT,VALUE_IN_EUROS,209490.0
2018,Portugal,ES,Fresh or dried satsumas(2017-2500),EXPORT,QUANTITY_IN_100KG,2204.0
2019,Portugal,ES,Fresh or dried satsumas(2017-2500),EXPORT,VALUE_IN_EUROS,206366.0
2019,Portugal,ES,Fresh or dried satsumas(2017-2500),EXPORT,QUANTITY_IN_100KG,2149.0
2018,Portugal,ES,"Fresh pawpaws ""papayas""(1988-2500)",EXPORT,VALUE_IN_EUROS,2582826.0
2018,Portugal,ES,"Fresh pawpaws ""papayas""(1988-2500)",EXPORT,QUANTITY_IN_100KG,10754.0
2019,Portugal,ES,"Fresh pawpaws ""papayas""(1988-2500)",EXPORT,VALUE_IN_EUROS,2540029.0
2019,Portugal,ES,"Fresh pawpaws ""papayas""(1988-2500)",EXPORT,QUANTITY_IN_100KG,10709.0
2018,Portugal,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,VALUE_IN_EUROS,876393.0
2018,Portugal,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,QUANTITY_IN_100KG,18767.0
2019,Portugal,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,VALUE_IN_EUROS,606966.0
2019,Portugal,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,QUANTITY_IN_100KG,14575.0
2018,Portugal,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,VALUE_IN_EUROS,7817174.0
2018,Portugal,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,QUANTITY_IN_100KG,117054.0
2019,Portugal,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,VALUE_IN_EUROS,7085173.0
2019,Portugal,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,QUANTITY_IN_100KG,122918.0
2018,Portugal,ES,Fresh persimmons(2012-2500),EXPORT,VALUE_IN_EUROS,27373.0
2018,Portugal,ES,Fresh persimmons(2012-2500),EXPORT,QUANTITY_IN_100KG,256.0
2019,Portugal,ES,Fresh persimmons(2012-2500),EXPORT,VALUE_IN_EUROS,47089.0
2019,Portugal,ES,Fresh persimmons(2012-2500),EXPORT,QUANTITY_IN_100KG,421.0
2018,Portugal,ES,Fresh plums(1998-2500),EXPORT,VALUE_IN_EUROS,491723.0
2018,Portugal,ES,Fresh plums(1998-2500),EXPORT,QUANTITY_IN_100KG,4888.0
2019,Portugal,ES,Fresh plums(1998-2500),EXPORT,VALUE_IN_EUROS,397688.0
2019,Portugal,ES,Fresh plums(1998-2500),EXPORT,QUANTITY_IN_100KG,6769.0
2018,Portugal,ES,Fresh quinces(2012-2500),EXPORT,VALUE_IN_EUROS,399.0
2018,Portugal,ES,Fresh quinces(2012-2500),EXPORT,QUANTITY_IN_100KG,6.0
2019,Portugal,ES,Fresh quinces(2012-2500),EXPORT,VALUE_IN_EUROS,32185.0
2019,Portugal,ES,Fresh quinces(2012-2500),EXPORT,QUANTITY_IN_100KG,1527.0
2018,Portugal,ES,Fresh raspberries(1988-2500),EXPORT,VALUE_IN_EUROS,20762723.0
2018,Portugal,ES,Fresh raspberries(1988-2500),EXPORT,QUANTITY_IN_100KG,40023.0
2019,Portugal,ES,Fresh raspberries(1988-2500),EXPORT,VALUE_IN_EUROS,19950937.0
2019,Portugal,ES,Fresh raspberries(1988-2500),EXPORT,QUANTITY_IN_100KG,36985.0
2018,Portugal,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),EXPORT,VALUE_IN_EUROS,80299.0
2018,Portugal,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),EXPORT,QUANTITY_IN_100KG,33.0
2019,Portugal,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),EXPORT,VALUE_IN_EUROS,135932.0
2019,Portugal,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),EXPORT,QUANTITY_IN_100KG,87.0
2019,Portugal,ES,Fresh sloes(1988-2500),EXPORT,VALUE_IN_EUROS,1194.0
2019,Portugal,ES,Fresh sloes(1988-2500),EXPORT,QUANTITY_IN_100KG,40.0
2018,Portugal,ES,Fresh strawberries(2000-2500),EXPORT,VALUE_IN_EUROS,5051915.0
2018,Portugal,ES,Fresh strawberries(2000-2500),EXPORT,QUANTITY_IN_100KG,23600.0
2019,Portugal,ES,Fresh strawberries(2000-2500),EXPORT,VALUE_IN_EUROS,8460114.0
2019,Portugal,ES,Fresh strawberries(2000-2500),EXPORT,QUANTITY_IN_100KG,35393.0
2018,Portugal,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),EXPORT,VALUE_IN_EUROS,56421271.0
2018,Portugal,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),EXPORT,QUANTITY_IN_100KG,812407.0
2019,Portugal,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),EXPORT,VALUE_IN_EUROS,36036239.0
2019,Portugal,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),EXPORT,QUANTITY_IN_100KG,553281.0
2018,Portugal,ES,Fresh table grapes(1998-2500),EXPORT,VALUE_IN_EUROS,1276782.0
2018,Portugal,ES,Fresh table grapes(1998-2500),EXPORT,QUANTITY_IN_100KG,7694.0
2019,Portugal,ES,Fresh table grapes(1998-2500),EXPORT,VALUE_IN_EUROS,2647961.0
2019,Portugal,ES,Fresh table grapes(1998-2500),EXPORT,QUANTITY_IN_100KG,15212.0
2018,Portugal,ES,Fresh watermelons(1996-2500),EXPORT,VALUE_IN_EUROS,1050334.0
2018,Portugal,ES,Fresh watermelons(1996-2500),EXPORT,QUANTITY_IN_100KG,17567.0
2019,Portugal,ES,Fresh watermelons(1996-2500),EXPORT,VALUE_IN_EUROS,893924.0
2019,Portugal,ES,Fresh watermelons(1996-2500),EXPORT,QUANTITY_IN_100KG,18913.0
2018,Portugal,ES,Fresh white oranges(2017-2500),EXPORT,VALUE_IN_EUROS,7813694.0
2018,Portugal,ES,Fresh white oranges(2017-2500),EXPORT,QUANTITY_IN_100KG,117216.0
2019,Portugal,ES,Fresh white oranges(2017-2500),EXPORT,VALUE_IN_EUROS,5540259.0
2019,Portugal,ES,Fresh white oranges(2017-2500),EXPORT,QUANTITY_IN_100KG,86338.0
2018,Portugal,ES,"Garlic, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,1572119.0
2018,Portugal,ES,"Garlic, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,10622.0
