FECHA,PRODUCTO,SECTOR,PRECIO MEDIO,PROCEDENCIA
2020-07,APIOS,HORTALIZAS HOJA,0.65,MercaBarna
2020-07,BATATA,HORTALIZAS TUBERCULO,1.20,MercaBarna
2020-07,BERENJENA LARGA,HORTALIZAS FRUTO,0.57,MercaBarna
2020-07,BERROS,HORTALIZAS HOJA,1.50,MercaBarna
2020-07,BORRAJA,HORTALIZAS HOJA,1.00,MercaBarna
2020-07,BROCOL,HORTALIZAS INFLORESC.,0.95,MercaBarna
2020-07,BROCULI,HORTALIZAS INFLORESC.,1.74,MercaBarna
2020-07,CALABACIN,HORTALIZAS FRUTO,0.51,MercaBarna
2020-07,CALABAZA,HORTALIZAS FRUTO,1.00,MercaBarna
2020-07,CARACOLES,OTROS OTROS,4.45,MercaBarna
2020-07,CARAMBOLA,FRUTAS EXOTICAS,5.00,MercaBarna
2020-07,CARDOS,HORTALIZAS HOJA,0.65,MercaBarna
2020-07,CAÑA DE AZUCAR,OTROS OTROS,1.00,MercaBarna
2020-07,CEBOLLA SECA,HORTALIZAS BULBOS,0.33,MercaBarna
2020-07,CEBOLLA SECA FIGUERAS,HORTALIZAS BULBOS,1.13,MercaBarna
2020-07,CEBOLLA TIERNA,HORTALIZAS BULBOS,0.64,MercaBarna
2020-07,CEREZAS,FRUTAS HUESO,4.31,MercaBarna
2020-07,CHAMPIÑONES,OTROS SETAS,1.55,MercaBarna
2020-07,CHIRIMOIA,FRUTAS EXOTICAS,1.50,MercaBarna
2020-07,CHIRIVIA,HORTALIZAS RAIZ,1.50,MercaBarna
2020-07,CIRUELA,FRUTAS HUESO,1.04,MercaBarna
2020-07,COCOS,FRUTAS EXOTICAS,0.60,MercaBarna
2020-07,COL BRUSELAS,HORTALIZAS HOJA,1.30,MercaBarna
2020-07,COLES,HORTALIZAS HOJA,0.68,MercaBarna
2020-07,COLES CHINA,HORTALIZAS HOJA,1.10,MercaBarna
2020-07,COLES LOMBARDA,HORTALIZAS HOJA,0.40,MercaBarna
2020-07,COLIFLOR,HORTALIZAS INFLORESC.,1.05,MercaBarna
2020-07,DATILES,FRUTAS OTRAS,3.20,MercaBarna
2020-07,ENDIBIAS,HORTALIZAS TALLOS,0.90,MercaBarna
2020-07,ESCAROLA,HORTALIZAS HOJA,0.75,MercaBarna
2020-07,ESPARRAGO BLANCO,HORTALIZAS TALLOS,4.50,MercaBarna
2020-07,ESPARRAGO VERDE,HORTALIZAS TALLOS,1.30,MercaBarna
2020-07,ESPINACAS,HORTALIZAS HOJA,0.70,MercaBarna
2020-07,FRUTAS CAQUIS,FRUTAS OTRAS,2.50,MercaBarna
2020-07,FRUTAS FRAMBUESA,FRUTAS OTRAS,7.00,MercaBarna
2020-07,FRUTAS FRESA,FRUTAS OTRAS,6.00,MercaBarna
2020-07,FRUTAS FRESON,FRUTAS OTRAS,3.86,MercaBarna
2020-07,FRUTAS FRUTAS SIN DETERMINAR,FRUTAS OTRAS,0.90,MercaBarna
2020-07,FRUTAS GRANADAS,FRUTAS OTRAS,2.50,MercaBarna
2020-07,FRUTAS GROSELLA,FRUTAS OTRAS,13.00,MercaBarna
2020-07,FRUTAS HIGO CHUMBO,FRUTAS OTRAS,3.57,MercaBarna
2020-07,FRUTAS HIGOS,FRUTAS OTRAS,4.35,MercaBarna
2020-07,FRUTAS KIWIS,FRUTAS OTRAS,2.34,MercaBarna
2020-07,FRUTAS MELON AMARILLO,FRUTAS OTRAS,0.59,MercaBarna
2020-07,FRUTAS MELON GALIA,FRUTAS OTRAS,0.89,MercaBarna
2020-07,FRUTAS MELON SIN DETERMINAR,FRUTAS OTRAS,0.60,MercaBarna
2020-07,FRUTAS MELON VERDE PIEL DE SAPO,FRUTAS OTRAS,0.67,MercaBarna
2020-07,FRUTAS MORA,FRUTAS OTRAS,7.50,MercaBarna
2020-07,FRUTAS PIÑA TROPICAL,FRUTAS OTRAS,0.80,MercaBarna
2020-07,FRUTAS PLATANOS CANARIOS,FRUTAS OTRAS,1.02,MercaBarna
2020-07,FRUTAS PLATANOS IMPORTACION,FRUTAS OTRAS,0.76,MercaBarna
2020-07,FRUTAS SANDIA CON GRANA,FRUTAS OTRAS,0.52,MercaBarna
2020-07,FRUTAS SANDIA SIN GRANA,FRUTAS OTRAS,0.51,MercaBarna
2020-07,FRUTAS UVA BLANCA,FRUTAS OTRAS,1.70,MercaBarna
2020-07,FRUTAS UVA NEGRA,FRUTAS OTRAS,1.36,MercaBarna
2020-07,GIRGOLAS,OTROS SETAS,1.70,MercaBarna
2020-07,GUISANTE,HORTALIZAS VAINA,3.00,MercaBarna
2020-07,HABAS,HORTALIZAS VAINA,0.70,MercaBarna
2020-07,HINOJO,HORTALIZAS HOJA,0.65,MercaBarna
2020-07,JUDIA BOBI,HORTALIZAS VAINA,2.18,MercaBarna
2020-07,JUDIA FINA,HORTALIZAS VAINA,3.50,MercaBarna
2020-07,JUDIA PERONA,HORTALIZAS VAINA,1.82,MercaBarna
2020-07,JUDIAS SIN DETERMINAR,HORTALIZAS VAINA,1.60,MercaBarna
2020-07,LECHUGA ICEBERG,HORTALIZAS HOJA,0.56,MercaBarna
2020-07,LECHUGA LARGA,HORTALIZAS HOJA,0.48,MercaBarna
2020-07,LECHUGA SIN DETERMINAR,HORTALIZAS HOJA,0.50,MercaBarna
2020-07,LIMA,FRUTAS CITRICOS,2.10,MercaBarna
2020-07,LIMON,FRUTAS CITRICOS,0.98,MercaBarna
2020-07,MAIZ,OTROS OTROS,1.00,MercaBarna
2020-07,MANDARINA CLEMENTINA,FRUTAS CITRICOS,1.88,MercaBarna
2020-07,MANDARINA SATSUMA,FRUTAS CITRICOS,1.50,MercaBarna
2020-07,MANDARINAS SIN DETER.,FRUTAS CITRICOS,1.30,MercaBarna
2020-07,MANGOS,FRUTAS EXOTICAS,3.31,MercaBarna
2020-07,MANZANA AMARILLA GOLDEN,FRUTAS SEMILLA,0.75,MercaBarna
2020-07,MANZANA BICOLOR,FRUTAS SEMILLA,0.95,MercaBarna
2020-07,MANZANA ROJA,FRUTAS SEMILLA,0.85,MercaBarna
2020-07,MANZANA VERDE GRANNY SMITH,FRUTAS SEMILLA,0.72,MercaBarna
2020-07,MANZANAS SIN DETERMINAR,FRUTAS SEMILLA,1.40,MercaBarna
2020-07,MARACUYA,FRUTAS EXOTICAS,4.40,MercaBarna
2020-07,MELOCOTON AMARILLO,FRUTAS HUESO,1.02,MercaBarna
2020-07,MELOCOTON ROJO P.BLANCA,FRUTAS HUESO,1.15,MercaBarna
2020-07,MELOCOTONES ROJOS P.AMARILLA,FRUTAS HUESO,1.05,MercaBarna
2020-07,NABO,HORTALIZAS RAIZ,0.80,MercaBarna
2020-07,NARANJA,FRUTAS CITRICOS,1.35,MercaBarna
2020-07,NASHIS,FRUTAS SEMILLA,0.80,MercaBarna
2020-07,NECTARINA PULPA AMARILLA,FRUTAS HUESO,0.79,MercaBarna
2020-07,NECTARINA PULPA BLANCA,FRUTAS HUESO,1.01,MercaBarna
2020-07,NISPERO,FRUTAS SEMILLA,1.70,MercaBarna
2020-07,NÃSCALOS,OTROS SETAS,18.00,MercaBarna
2020-07,PAPAYAS,FRUTAS EXOTICAS,3.50,MercaBarna
2020-07,PATATA BLANCA CALIDAD MONA LISA,HORTALIZAS TUBERCULO,0.45,MercaBarna
2020-07,PATATA ROJA,HORTALIZAS TUBERCULO,0.52,MercaBarna
2020-07,PEPINO,HORTALIZAS FRUTO,0.54,MercaBarna
2020-07,PERA BLANQUILLA,FRUTAS SEMILLA,1.45,MercaBarna
2020-07,PERA DE INVIERNO,FRUTAS SEMILLA,1.04,MercaBarna
2020-07,PERA DE VERANO,FRUTAS SEMILLA,1.29,MercaBarna
2020-07,PERA TEMPRANA,FRUTAS SEMILLA,1.90,MercaBarna
2020-07,PEREJIL,HORTALIZAS HOJA,0.40,MercaBarna
2020-07,PIMIENTO LAMUYO,HORTALIZAS FRUTO,1.35,MercaBarna
2020-07,PIMIENTO ROJO,HORTALIZAS FRUTO,1.03,MercaBarna
2020-07,PIMIENTO VERDE ITALIANO,HORTALIZAS FRUTO,1.07,MercaBarna
2020-07,PITAHAYA,FRUTAS EXOTICAS,5.50,MercaBarna
2020-07,POMELO,FRUTAS CITRICOS,1.30,MercaBarna
2020-07,PUERROS,HORTALIZAS BULBOS,1.15,MercaBarna
2020-07,RABANOS,HORTALIZAS RAIZ,0.45,MercaBarna
2020-07,RAMBUTAN,FRUTAS EXOTICAS,5.00,MercaBarna
2020-07,REMOLACHA,HORTALIZAS RAIZ,0.60,MercaBarna
2020-07,SECO ALMENDRAS,FRUTAS FRUTO,3.80,MercaBarna
2020-07,SECO NUECES,FRUTAS FRUTO,3.50,MercaBarna
2020-07,SETAS SIN DETERMINAR,OTROS SETAS,10.00,MercaBarna
2020-07,TOMATE MADURO,HORTALIZAS FRUTO,0.53,MercaBarna
2020-07,TOMATE VERDE,HORTALIZAS FRUTO,0.78,MercaBarna
2020-07,VARIOS,OTROS OTROS,1.50,MercaBarna
2020-07,VERDURAS OTRAS,HORTALIZAS OTROS,0.70,MercaBarna
2020-07,ZANAHORIA,HORTALIZAS RAIZ,0.50,MercaBarna
2020-08,ACEITUNAS,FRUTAS HUESO,3.80,MercaBarna
2020-08,ACELGAS,HORTALIZAS HOJA,0.48,MercaBarna
2020-08,AGUACATE,FRUTAS EXOTICAS,2.49,MercaBarna
2020-08,AJOS SECOS,HORTALIZAS BULBOS,2.63,MercaBarna
2020-08,AJOS TIERNOS,HORTALIZAS BULBOS,0.75,MercaBarna
2020-08,ALBARICOQUES,FRUTAS HUESO,1.69,MercaBarna
2020-08,ALCACHOFA,HORTALIZAS INFLORESC.,2.35,MercaBarna
2020-08,APIOS,HORTALIZAS HOJA,0.65,MercaBarna
2020-08,BATATA,HORTALIZAS TUBERCULO,1.18,MercaBarna
2020-08,BERENJENA LARGA,HORTALIZAS FRUTO,0.85,MercaBarna
2020-08,BERROS,HORTALIZAS HOJA,1.50,MercaBarna
2020-08,BORRAJA,HORTALIZAS HOJA,1.00,MercaBarna
2020-08,BROCOL,HORTALIZAS INFLORESC.,1.08,MercaBarna
2020-08,BROCULI,HORTALIZAS INFLORESC.,1.70,MercaBarna
2020-08,CALABACIN,HORTALIZAS FRUTO,0.52,MercaBarna
2020-08,CALABAZA,HORTALIZAS FRUTO,1.00,MercaBarna
2020-08,CALÇOTS,HORTALIZAS BULBOS,0.07,MercaBarna
2020-08,CARACOLES,OTROS OTROS,4.00,MercaBarna
2020-08,CARAMBOLA,FRUTAS EXOTICAS,5.00,MercaBarna
2020-08,CARDOS,HORTALIZAS HOJA,0.65,MercaBarna
2020-08,CEBOLLA SECA,HORTALIZAS BULBOS,0.42,MercaBarna
2020-08,CEBOLLA SECA FIGUERAS,HORTALIZAS BULBOS,0.79,MercaBarna
2020-08,CEBOLLA TIERNA,HORTALIZAS BULBOS,0.69,MercaBarna
2020-08,CEREZAS,FRUTAS HUESO,6.65,MercaBarna
2020-08,CHAMPIÑONES,OTROS SETAS,1.55,MercaBarna
2020-08,CHIRIMOIA,FRUTAS EXOTICAS,1.50,MercaBarna
2020-08,CHIRIVIA,HORTALIZAS RAIZ,1.50,MercaBarna
2020-08,CIRUELA,FRUTAS HUESO,0.89,MercaBarna
2020-08,COCOS,FRUTAS EXOTICAS,0.60,MercaBarna
2020-08,COL BRUSELAS,HORTALIZAS HOJA,1.30,MercaBarna
2020-08,COLES,HORTALIZAS HOJA,0.68,MercaBarna
2020-08,COLES CHINA,HORTALIZAS HOJA,1.10,MercaBarna
2020-08,COLES LOMBARDA,HORTALIZAS HOJA,0.40,MercaBarna
2020-08,COLIFLOR,HORTALIZAS INFLORESC.,1.28,MercaBarna
2020-08,DATILES,FRUTAS OTRAS,3.20,MercaBarna
2020-08,ENDIBIAS,HORTALIZAS TALLOS,0.90,MercaBarna
2020-08,ESCAROLA,HORTALIZAS HOJA,0.75,MercaBarna
2020-08,ESPARRAGO BLANCO,HORTALIZAS TALLOS,4.50,MercaBarna
2020-08,ESPARRAGO VERDE,HORTALIZAS TALLOS,1.26,MercaBarna
2020-08,ESPINACAS,HORTALIZAS HOJA,0.75,MercaBarna
2020-08,FRUTAS CAQUIS,FRUTAS OTRAS,2.50,MercaBarna
2020-08,FRUTAS FRAMBUESA,FRUTAS OTRAS,7.00,MercaBarna
2020-08,FRUTAS FRESA,FRUTAS OTRAS,6.00,MercaBarna
2020-08,FRUTAS FRESON,FRUTAS OTRAS,3.21,MercaBarna
2020-08,FRUTAS FRUTAS SIN DETERMINAR,FRUTAS OTRAS,0.90,MercaBarna
2020-08,FRUTAS GRANADAS,FRUTAS OTRAS,2.17,MercaBarna
2020-08,FRUTAS GROSELLA,FRUTAS OTRAS,13.00,MercaBarna
2020-08,FRUTAS HIGO CHUMBO,FRUTAS OTRAS,3.82,MercaBarna
2020-08,FRUTAS HIGOS,FRUTAS OTRAS,3.31,MercaBarna
2020-08,FRUTAS KIWIS,FRUTAS OTRAS,2.84,MercaBarna
2020-08,FRUTAS MELON AMARILLO,FRUTAS OTRAS,0.59,MercaBarna
2020-08,FRUTAS MELON GALIA,FRUTAS OTRAS,0.88,MercaBarna
2020-08,FRUTAS MELON SIN DETERMINAR,FRUTAS OTRAS,0.60,MercaBarna
2020-08,FRUTAS MELON VERDE PIEL DE SAPO,FRUTAS OTRAS,0.61,MercaBarna
2020-08,FRUTAS MORA,FRUTAS OTRAS,7.50,MercaBarna
2020-08,FRUTAS PIÑA TROPICAL,FRUTAS OTRAS,1.03,MercaBarna
2020-08,FRUTAS PLATANOS CANARIOS,FRUTAS OTRAS,1.11,MercaBarna
2020-08,FRUTAS PLATANOS IMPORTACION,FRUTAS OTRAS,0.80,MercaBarna
2020-08,FRUTAS SANDIA CON GRANA,FRUTAS OTRAS,0.49,MercaBarna
2020-08,FRUTAS SANDIA SIN GRANA,FRUTAS OTRAS,0.56,MercaBarna
2020-08,FRUTAS UVA BLANCA,FRUTAS OTRAS,1.39,MercaBarna
2020-08,FRUTAS UVA NEGRA,FRUTAS OTRAS,1.28,MercaBarna
2020-08,GIRGOLAS,OTROS SETAS,1.70,MercaBarna
2020-08,GUISANTE,HORTALIZAS VAINA,3.00,MercaBarna
2020-08,HABAS,HORTALIZAS VAINA,0.70,MercaBarna
2020-08,HINOJO,HORTALIZAS HOJA,0.65,MercaBarna
2020-08,JUDIA BOBI,HORTALIZAS VAINA,2.62,MercaBarna
2020-08,JUDIA FINA,HORTALIZAS VAINA,3.50,MercaBarna
2020-08,JUDIA PERONA,HORTALIZAS VAINA,3.31,MercaBarna
2020-08,JUDIAS SIN DETERMINAR,HORTALIZAS VAINA,1.60,MercaBarna
2020-08,LECHUGA ICEBERG,HORTALIZAS HOJA,0.54,MercaBarna
2020-08,LECHUGA LARGA,HORTALIZAS HOJA,0.52,MercaBarna
2020-08,LECHUGA SIN DETERMINAR,HORTALIZAS HOJA,0.50,MercaBarna
2020-08,LIMA,FRUTAS CITRICOS,2.94,MercaBarna
2020-08,LIMON,FRUTAS CITRICOS,1.05,MercaBarna
2020-08,MAIZ,OTROS OTROS,1.00,MercaBarna
2020-08,MANDARINA CLEMENTINA,FRUTAS CITRICOS,1.82,MercaBarna
2020-08,MANDARINA SATSUMA,FRUTAS CITRICOS,1.50,MercaBarna
2020-08,MANDARINAS SIN DETER.,FRUTAS CITRICOS,1.32,MercaBarna
2020-08,MANGOS,FRUTAS EXOTICAS,3.42,MercaBarna
2020-08,MANZANA AMARILLA GOLDEN,FRUTAS SEMILLA,0.74,MercaBarna
2020-08,MANZANA BICOLOR,FRUTAS SEMILLA,0.99,MercaBarna
2020-08,MANZANA ROJA,FRUTAS SEMILLA,0.85,MercaBarna
2020-08,MANZANA VERDE GRANNY SMITH,FRUTAS SEMILLA,0.78,MercaBarna
2020-08,MANZANAS SIN DETERMINAR,FRUTAS SEMILLA,1.40,MercaBarna
2020-08,MARACUYA,FRUTAS EXOTICAS,4.40,MercaBarna
2020-08,MELOCOTON AMARILLO,FRUTAS HUESO,1.15,MercaBarna
2020-08,MELOCOTON ROJO P.BLANCA,FRUTAS HUESO,1.08,MercaBarna
2020-08,MELOCOTONES ROJOS P.AMARILLA,FRUTAS HUESO,0.89,MercaBarna
2020-08,MEMBRILLO,FRUTAS SEMILLA,2.50,MercaBarna
2020-08,NABO,HORTALIZAS RAIZ,0.80,MercaBarna
2020-08,NARANJA,FRUTAS CITRICOS,1.29,MercaBarna
2020-08,NASHIS,FRUTAS SEMILLA,0.80,MercaBarna
2020-08,NECTARINA PULPA AMARILLA,FRUTAS HUESO,0.98,MercaBarna
2020-08,NECTARINA PULPA BLANCA,FRUTAS HUESO,0.98,MercaBarna
2020-08,NISPERO,FRUTAS SEMILLA,1.70,MercaBarna
2020-08,NÃSCALOS,OTROS SETAS,18.00,MercaBarna
2020-08,PAPAYAS,FRUTAS EXOTICAS,3.50,MercaBarna
2020-08,PATATA BLANCA CALIDAD MONA LISA,HORTALIZAS TUBERCULO,0.38,MercaBarna
2020-08,PATATA ROJA,HORTALIZAS TUBERCULO,0.53,MercaBarna
2020-08,PEPINO,HORTALIZAS FRUTO,0.52,MercaBarna
2020-08,PERA BLANQUILLA,FRUTAS SEMILLA,1.30,MercaBarna
2020-08,PERA DE INVIERNO,FRUTAS SEMILLA,1.33,MercaBarna
2020-08,PERA DE VERANO,FRUTAS SEMILLA,1.16,MercaBarna
2020-08,PERA TEMPRANA,FRUTAS SEMILLA,1.93,MercaBarna
2020-08,PEREJIL,HORTALIZAS HOJA,0.40,MercaBarna
2020-08,PIMIENTO LAMUYO,HORTALIZAS FRUTO,1.07,MercaBarna
2020-08,PIMIENTO ROJO,HORTALIZAS FRUTO,1.00,MercaBarna
2020-08,PIMIENTO VERDE ITALIANO,HORTALIZAS FRUTO,1.09,MercaBarna
2020-08,PITAHAYA,FRUTAS EXOTICAS,5.50,MercaBarna
2020-08,POMELO,FRUTAS CITRICOS,1.30,MercaBarna
2020-08,PUERROS,HORTALIZAS BULBOS,1.15,MercaBarna
2020-08,RABANOS,HORTALIZAS RAIZ,0.45,MercaBarna
2020-08,RAMBUTAN,FRUTAS EXOTICAS,5.00,MercaBarna
2020-08,REMOLACHA,HORTALIZAS RAIZ,0.60,MercaBarna
2020-08,SECO ALMENDRAS,FRUTAS FRUTO,3.80,MercaBarna
2020-08,SECO CASTAÑAS,FRUTAS FRUTO,6.00,MercaBarna
2020-08,SECO NUECES,FRUTAS FRUTO,3.50,MercaBarna
2020-08,SETAS SIN DETERMINAR,OTROS SETAS,10.00,MercaBarna
2020-08,TOMATE MADURO,HORTALIZAS FRUTO,0.61,MercaBarna
2020-08,TOMATE VERDE,HORTALIZAS FRUTO,0.82,MercaBarna
2020-08,VARIOS,OTROS OTROS,1.50,MercaBarna
2020-08,VERDURAS OTRAS,HORTALIZAS OTROS,0.70,MercaBarna
2020-08,ZANAHORIA,HORTALIZAS RAIZ,0.50,MercaBarna
2020-09,ACEITUNAS,FRUTAS HUESO,3.80,MercaBarna
2020-09,ACELGAS,HORTALIZAS HOJA,0.50,MercaBarna
2020-09,AGUACATE,FRUTAS EXOTICAS,2.25,MercaBarna
2020-09,AJOS SECOS,HORTALIZAS BULBOS,2.67,MercaBarna
2020-09,AJOS TIERNOS,HORTALIZAS BULBOS,0.75,MercaBarna
2020-09,ALBARICOQUES,FRUTAS HUESO,1.90,MercaBarna
2020-09,ALCACHOFA,HORTALIZAS INFLORESC.,3.00,MercaBarna
2020-09,APIOS,HORTALIZAS HOJA,0.65,MercaBarna
2020-09,BATATA,HORTALIZAS TUBERCULO,1.00,MercaBarna
2020-09,BERENJENA LARGA,HORTALIZAS FRUTO,1.16,MercaBarna
2020-09,BERROS,HORTALIZAS HOJA,1.50,MercaBarna
2020-09,BORRAJA,HORTALIZAS HOJA,1.00,MercaBarna
2020-09,BROCOL,HORTALIZAS INFLORESC.,1.26,MercaBarna
2020-09,BROCULI,HORTALIZAS INFLORESC.,1.70,MercaBarna
2020-09,CALABACIN,HORTALIZAS FRUTO,0.97,MercaBarna
2020-09,CALABAZA,HORTALIZAS FRUTO,1.00,MercaBarna
2020-09,CALÇOTS,HORTALIZAS BULBOS,0.07,MercaBarna
2020-09,CARACOLES,OTROS OTROS,4.00,MercaBarna
2020-09,CARAMBOLA,FRUTAS EXOTICAS,5.00,MercaBarna
2020-09,CARDOS,HORTALIZAS HOJA,0.65,MercaBarna
2020-09,CEBOLLA SECA,HORTALIZAS BULBOS,0.37,MercaBarna
2020-09,CEBOLLA SECA FIGUERAS,HORTALIZAS BULBOS,0.64,MercaBarna
2020-09,CEBOLLA TIERNA,HORTALIZAS BULBOS,0.71,MercaBarna
2020-09,CEREZAS,FRUTAS HUESO,8.00,MercaBarna
2020-09,CHAMPIÑONES,OTROS SETAS,1.55,MercaBarna
2020-09,CHIRIMOIA,FRUTAS EXOTICAS,2.54,MercaBarna
2020-09,CHIRIVIA,HORTALIZAS RAIZ,1.50,MercaBarna
2020-09,CIRUELA,FRUTAS HUESO,1.19,MercaBarna
2020-09,COCOS,FRUTAS EXOTICAS,0.60,MercaBarna
2020-09,COL BRUSELAS,HORTALIZAS HOJA,1.30,MercaBarna
2020-09,COLES,HORTALIZAS HOJA,0.70,MercaBarna
2020-09,COLES CHINA,HORTALIZAS HOJA,1.10,MercaBarna
2020-09,COLES LOMBARDA,HORTALIZAS HOJA,0.40,MercaBarna
2020-09,COLIFLOR,HORTALIZAS INFLORESC.,1.22,MercaBarna
2020-09,DATILES,FRUTAS OTRAS,3.20,MercaBarna
2020-09,ENDIBIAS,HORTALIZAS TALLOS,0.90,MercaBarna
2020-09,ESCAROLA,HORTALIZAS HOJA,0.75,MercaBarna
2020-09,ESPARRAGO BLANCO,HORTALIZAS TALLOS,4.50,MercaBarna
2020-09,ESPARRAGO VERDE,HORTALIZAS TALLOS,1.25,MercaBarna
2020-09,ESPINACAS,HORTALIZAS HOJA,0.75,MercaBarna
2020-09,FRUTAS CAQUIS,FRUTAS OTRAS,2.50,MercaBarna
2020-09,FRUTAS FRAMBUESA,FRUTAS OTRAS,7.00,MercaBarna
2020-09,FRUTAS FRESA,FRUTAS OTRAS,6.00,MercaBarna
2020-09,FRUTAS FRESON,FRUTAS OTRAS,4.58,MercaBarna
2020-09,FRUTAS FRUTAS SIN DETERMINAR,FRUTAS OTRAS,0.90,MercaBarna
2020-09,FRUTAS GRANADAS,FRUTAS OTRAS,1.50,MercaBarna
2020-09,FRUTAS GROSELLA,FRUTAS OTRAS,13.00,MercaBarna
2020-09,FRUTAS HIGO CHUMBO,FRUTAS OTRAS,4.00,MercaBarna
2020-09,FRUTAS HIGOS,FRUTAS OTRAS,2.80,MercaBarna
2020-09,FRUTAS KIWIS,FRUTAS OTRAS,3.00,MercaBarna
2020-09,FRUTAS MELON AMARILLO,FRUTAS OTRAS,0.48,MercaBarna
2020-09,FRUTAS MELON GALIA,FRUTAS OTRAS,0.95,MercaBarna
2020-09,FRUTAS MELON SIN DETERMINAR,FRUTAS OTRAS,0.60,MercaBarna
2020-09,FRUTAS MELON VERDE PIEL DE SAPO,FRUTAS OTRAS,0.59,MercaBarna
2020-09,FRUTAS MORA,FRUTAS OTRAS,7.50,MercaBarna
2020-09,FRUTAS PIÑA TROPICAL,FRUTAS OTRAS,1.21,MercaBarna
2020-09,FRUTAS PLATANOS CANARIOS,FRUTAS OTRAS,1.45,MercaBarna
2020-09,FRUTAS PLATANOS IMPORTACION,FRUTAS OTRAS,0.85,MercaBarna
2020-09,FRUTAS SANDIA CON GRANA,FRUTAS OTRAS,0.53,MercaBarna
2020-09,FRUTAS SANDIA SIN GRANA,FRUTAS OTRAS,0.73,MercaBarna
2020-09,FRUTAS UVA BLANCA,FRUTAS OTRAS,1.12,MercaBarna
2020-09,FRUTAS UVA NEGRA,FRUTAS OTRAS,1.06,MercaBarna
2020-09,GIRGOLAS,OTROS SETAS,1.70,MercaBarna
2020-09,GUISANTE,HORTALIZAS VAINA,3.00,MercaBarna
2020-09,HABAS,HORTALIZAS VAINA,0.70,MercaBarna
2020-09,HINOJO,HORTALIZAS HOJA,0.65,MercaBarna
2020-09,JUDIA BOBI,HORTALIZAS VAINA,4.10,MercaBarna
2020-09,JUDIA FINA,HORTALIZAS VAINA,3.50,MercaBarna
2020-09,JUDIA PERONA,HORTALIZAS VAINA,5.40,MercaBarna
2020-09,JUDIAS SIN DETERMINAR,HORTALIZAS VAINA,1.60,MercaBarna
2020-09,LECHUGA ICEBERG,HORTALIZAS HOJA,0.61,MercaBarna
2020-09,LECHUGA LARGA,HORTALIZAS HOJA,0.54,MercaBarna
2020-09,LECHUGA SIN DETERMINAR,HORTALIZAS HOJA,0.50,MercaBarna
2020-09,LIMA,FRUTAS CITRICOS,8.00,MercaBarna
2020-09,LIMON,FRUTAS CITRICOS,1.07,MercaBarna
2020-09,MAIZ,OTROS OTROS,1.00,MercaBarna
2020-09,MANDARINA CLEMENTINA,FRUTAS CITRICOS,1.80,MercaBarna
2020-09,MANDARINA SATSUMA,FRUTAS CITRICOS,1.50,MercaBarna
2020-09,MANDARINAS SIN DETER.,FRUTAS CITRICOS,1.35,MercaBarna
2020-09,MANGOS,FRUTAS EXOTICAS,2.54,MercaBarna
2020-09,MANZANA AMARILLA GOLDEN,FRUTAS SEMILLA,1.19,MercaBarna
2020-09,MANZANA BICOLOR,FRUTAS SEMILLA,1.19,MercaBarna
2020-09,MANZANA ROJA,FRUTAS SEMILLA,0.85,MercaBarna
2020-09,MANZANA VERDE GRANNY SMITH,FRUTAS SEMILLA,1.30,MercaBarna
2020-09,MANZANAS SIN DETERMINAR,FRUTAS SEMILLA,1.40,MercaBarna
2020-09,MARACUYA,FRUTAS EXOTICAS,4.40,MercaBarna
2020-09,MELOCOTON AMARILLO,FRUTAS HUESO,1.56,MercaBarna
2020-09,MELOCOTON ROJO P.BLANCA,FRUTAS HUESO,1.10,MercaBarna
2020-09,MELOCOTONES ROJOS P.AMARILLA,FRUTAS HUESO,1.32,MercaBarna
2020-09,MEMBRILLO,FRUTAS SEMILLA,2.50,MercaBarna
2020-09,NABO,HORTALIZAS RAIZ,0.80,MercaBarna
2020-09,NARANJA,FRUTAS CITRICOS,1.22,MercaBarna
2020-09,NASHIS,FRUTAS SEMILLA,0.80,MercaBarna
2020-09,NECTARINA PULPA AMARILLA,FRUTAS HUESO,1.18,MercaBarna
2020-09,NECTARINA PULPA BLANCA,FRUTAS HUESO,1.17,MercaBarna
2020-09,NISPERO,FRUTAS SEMILLA,1.70,MercaBarna
2020-09,NÃSCALOS,OTROS SETAS,18.00,MercaBarna
2020-09,PAPAYAS,FRUTAS EXOTICAS,3.50,MercaBarna
2020-09,PATATA BLANCA CALIDAD MONA LISA,HORTALIZAS TUBERCULO,0.40,MercaBarna
2020-09,PATATA ROJA,HORTALIZAS TUBERCULO,0.56,MercaBarna
2020-09,PEPINO,HORTALIZAS FRUTO,0.92,MercaBarna
2020-09,PERA BLANQUILLA,FRUTAS SEMILLA,1.30,MercaBarna
2020-09,PERA DE INVIERNO,FRUTAS SEMILLA,1.85,MercaBarna
2020-09,PERA DE VERANO,FRUTAS SEMILLA,1.15,MercaBarna
2020-09,PERA TEMPRANA,FRUTAS SEMILLA,1.90,MercaBarna
2020-09,PEREJIL,HORTALIZAS HOJA,0.40,MercaBarna
2020-09,PIMIENTO LAMUYO,HORTALIZAS FRUTO,1.14,MercaBarna
2020-09,PIMIENTO ROJO,HORTALIZAS FRUTO,1.24,MercaBarna
2020-09,PIMIENTO VERDE ITALIANO,HORTALIZAS FRUTO,1.18,MercaBarna
2020-09,PITAHAYA,FRUTAS EXOTICAS,5.50,MercaBarna
2020-09,POMELO,FRUTAS CITRICOS,1.30,MercaBarna
